feature	logFC	AveExpr	t	P.Value	adj.P.Val	B
ILMN_1808272	0.334159085695948	7.02329994698428	3.66990952471493	0.000376296209329697	0.0234100283755971	-0.0108576667370466
ILMN_2254182	0.35126953048005	2.84676866370612	3.66823636707255	0.000378494063548427	0.0234993726368536	-0.0160438888094818
ILMN_2353202	0.368109565587624	4.9587541705271	3.66782778107433	0.000379032625460939	0.0234993726368536	-0.0173100909781825
ILMN_2379527	-0.388879503281176	4.5185633895209	-3.66699172034967	0.000380136910379156	0.0235005946625793	-0.019900693413299
ILMN_2266184	-0.55349198959843	3.67028163278456	-3.66682862322764	0.000380352687165829	0.0235005946625793	-0.0204060102603298
ILMN_3249496	-0.514248732755613	5.21918379371908	-3.66340292391704	0.000384911777120568	0.0237416999727354	-0.0310157155441066
ILMN_1709307	0.275555919013542	5.52846185244925	3.66196756905324	0.000386837366606527	0.0238198238773303	-0.0354588746214928
ILMN_1736654	-0.381178647998629	4.48636593383541	-3.66057354327667	0.000388716243498522	0.0238948105803641	-0.0397728170702223
ILMN_1726435	-0.293131523353956	3.84142562069648	-3.65950766211445	0.000390158672998633	0.0239427593133032	-0.0430704330821454
ILMN_3241692	0.341246561023461	3.01130554331986	3.65842259162089	0.000391632277619627	0.0239599581438782	-0.0464266579694899
ILMN_1807719	0.355908594324265	3.69895535323894	3.65832526980726	0.000391764705022327	0.0239599581438782	-0.0467276460489696
ILMN_1682226	-0.318715215067144	3.19767870568485	-3.65655971263173	0.000394174504459863	0.024066617337334	-0.0521869312571139
ILMN_2264625	0.358105745828689	4.6058708962347	3.65601484419259	0.000394921022816845	0.0240715351934483	-0.0538713111877076
ILMN_1735502	0.34870686034952	5.70931730544259	3.65517303769982	0.000396077005783366	0.0241013524815484	-0.056473251177974
ILMN_1782730	-0.311812342055597	3.11268919689184	-3.65462216173315	0.000396835211940242	0.0241069054379496	-0.0581757042023456
ILMN_1672331	0.300739824188363	5.82081219215391	3.65045179286187	0.000402619913966817	0.0243189466625443	-0.0710575977520556
ILMN_1709474	0.310776078760799	3.56805904667727	3.65011598708166	0.000403089166203298	0.0243189466625443	-0.0720943786739401
ILMN_2117538	0.339586400707455	2.93700546251799	3.64995664116402	0.000403312016013355	0.0243189466625443	-0.0725863242703024
ILMN_1728085	-0.354990913182706	4.10715695965655	-3.64932092834138	0.000404202240202096	0.0243189466625443	-0.074548783588571
ILMN_1842010	-0.298860696132577	2.86510966390287	-3.64920654053895	0.000404362621225318	0.0243189466625443	-0.0749018732642179
ILMN_1813741	0.447892143354215	4.98757026480298	3.64364939878046	0.000412227163962402	0.0247051435167284	-0.0920452575584871
ILMN_1786872	-0.33275268600612	3.38337613229736	-3.6427993484435	0.000413442862073265	0.0247051435167284	-0.0946658255801225
ILMN_1765446	0.40109978589356	3.74167963032281	3.64238049905232	0.000414043126351216	0.0247051435167284	-0.0959568972393958
ILMN_1672795	-0.323087693065595	2.83850456039412	-3.64120703200094	0.000415729250228946	0.0247554098015243	-0.0995734110992501
ILMN_1744500	-0.329317369362824	2.90249187532861	-3.63985696952219	0.000417677160350055	0.0247929953669265	-0.103733063141692
ILMN_2122926	-0.309747910127703	3.31809893170802	-3.63944028669486	0.000418280105388143	0.0247929953669265	-0.105016656382787
ILMN_1849068	-0.332654509774154	2.94805387678996	-3.63767536144652	0.000420843121123438	0.0247929953669265	-0.110452258743602
ILMN_3213692	0.293522436409967	5.43181419641829	3.63758628965358	0.000420972863990751	0.0247929953669265	-0.110726527384277
ILMN_2408851	0.35722789155889	2.95325929621824	3.63755924791626	0.000421012260748164	0.0247929953669265	-0.110809792904463
ILMN_1762215	-0.320198374980826	2.96476979541064	-3.6374565148271	0.000421161963073534	0.0247929953669265	-0.111126118968538
ILMN_1915586	0.310658759585915	4.54313113978301	3.63618222115517	0.000423023053249304	0.0248318538664043	-0.115049230879208
ILMN_1733318	0.373410089474346	4.03291488435945	3.63518213979393	0.000424489108783423	0.0248318538664043	-0.118127394156351
ILMN_1769503	0.319976619051556	4.88949896079685	3.63503519760216	0.000424704921446556	0.0248318538664043	-0.118579614332966
ILMN_1794598	-0.270826868876018	5.48091611676295	-3.63429433148318	0.000425794607458947	0.0248318538664043	-0.120859442962037
ILMN_1759084	0.343369599984948	3.28999695183614	3.6341213114281	0.000426049470936736	0.0248318538664043	-0.121391816856935
ILMN_1706546	0.360913107501111	4.52106430253971	3.63389034520754	0.00042638991579031	0.0248318538664043	-0.12210245764766
ILMN_3190337	-0.327228762463245	3.27698010031629	-3.63372682281155	0.000426631103915813	0.0248318538664043	-0.12260556504401
ILMN_1800267	0.30936975311135	4.11705933524279	3.62940901501239	0.000433046590229612	0.0251647411637449	-0.135883784629799
ILMN_3245006	-0.282766966468547	6.25231249698919	-3.62574960813013	0.000438555180237847	0.025443943803687	-0.147127722813798
ILMN_1692779	0.308291415340807	4.35161914866943	3.62248196001785	0.000443530022380736	0.0256895273262587	-0.157160525810757
ILMN_2246382	-0.313126688657786	3.40356625853245	-3.62203831021767	0.000444209560905014	0.0256895273262587	-0.158522143741433
ILMN_1710597	-0.307402775107553	3.52761027977836	-3.62045765641229	0.000446638663972433	0.0257887452224977	-0.163372323517846
ILMN_1789094	0.38313692864207	3.26641878520507	3.61933058862694	0.000448378378278355	0.0258396996720809	-0.166829690309869
ILMN_1656285	0.384756374540255	7.46319544356077	3.618960567167	0.000448950930808323	0.0258396996720809	-0.167964577847703
ILMN_3252349	0.294711846292739	3.44988263777325	3.61818284585058	0.000450156592896515	0.0258679015107227	-0.170349623056137
ILMN_1737360	0.322667237805552	4.25242141873229	3.61644686842552	0.000452858849125932	0.0259359075400855	-0.175671929817471
ILMN_1691787	-0.295512796922443	4.92805367995176	-3.61608770846409	0.000453419836952163	0.0259359075400855	-0.176772825995839
ILMN_1856634	0.293820217162481	6.71793497298672	3.61604109171535	0.000453492697892766	0.0259359075400855	-0.176915709325706
ILMN_1827261	-0.286944172573885	3.80179046458747	-3.61388972596127	0.000456867309941911	0.0260876286221965	-0.183508231675535
ILMN_3220331	0.300701740575102	2.98859952420305	3.61167100914311	0.000460372439360331	0.0262138999704256	-0.190303957676464
ILMN_2077905	-0.317669248411596	3.34253117918171	-3.61104029123216	0.000461373481065035	0.0262138999704256	-0.19223519855104
ILMN_3187231	0.318056984259353	2.94973812641458	3.61059773387028	0.000462077113081594	0.0262138999704256	-0.193590140982916
ILMN_1878029	0.32234148233854	6.21661047804323	3.61020342528455	0.000462704888120944	0.0262138999704256	-0.194797255597249
ILMN_1775428	-0.302622599385446	3.66286843158378	-3.60836388296952	0.000465644280655713	0.0263366921457395	-0.200427379057543
ILMN_1657832	0.35038979929299	3.15252921767197	3.60793657984702	0.000466329588415362	0.0263366921457395	-0.201734869373909
ILMN_2198859	-0.437495801030446	3.18558863358349	-3.6049489354013	0.000471147881477476	0.0265371627853222	-0.210873307025635
ILMN_3223197	-0.278044288113206	3.39644466903512	-3.60482573036951	0.000471347586337719	0.0265371627853222	-0.211250033567691
ILMN_1654386	-0.282798074840585	3.0056828652187	-3.60437104307701	0.000472085288704949	0.0265373604358326	-0.212640253763063
