"GeneSymbol","GSM3332691","GSM3332694","GSM3332699","GSM3332705","GSM3332708","GSM3332711","GSM3332714","GSM3332719","GSM3332722","GSM3332725","GSM3332727","GSM3332732","GSM3332738","GSM3332740","GSM3332744","GSM3332748","GSM3332757","GSM3332763","GSM3332767","GSM3332770","GSM3332774","GSM3332781","GSM3332782","GSM3332784","GSM3332786","GSM3332791","GSM3332798","GSM3332801","GSM3332806","GSM3332809","GSM3332813","GSM3332818","GSM3332823","GSM3332827","GSM3332833","GSM3332834","GSM3332837","GSM3332842","GSM3332845","GSM3332850","GSM3332857","GSM3332858","GSM3332860","GSM3332863","GSM3332864","GSM3332869","GSM3332874","GSM3332878","GSM3332881","GSM3332888","GSM3332890","GSM3332892","GSM3332897","GSM3332900","GSM3332904","GSM3332907","GSM3332912","GSM3332917","GSM3332921","GSM3332926","GSM3332929","GSM3332934","GSM3332939","GSM3332945","GSM3332948","GSM3332956","GSM3332962","GSM3332965","GSM3332969","GSM3332972","GSM3332980","GSM3332982","GSM3332986","GSM3332989","GSM3332995","GSM3333000","GSM3333006","GSM3333008","GSM3333015","GSM3333018","GSM3333024","GSM3333030","GSM3333033","GSM3333037","GSM3333041","GSM3333046","GSM3333049","GSM3333056","GSM3333058","GSM3333063","GSM3333071","GSM3333072","GSM3333076","GSM3333080","GSM3333084","GSM3333089"
"ID1",3.60273813947617,3.91297074416574,2.45664955959487,2.65108750004134,3.10981925463333,3.60334197176154,3.45626852486674,4.83555801301735,3.76238171413235,4.03770040808088,3.63205976601513,3.71536690854053,3.72824202002576,3.34604266071104,4.50637411832594,3.75000415356582,2.5337958628317,3.08683220662964,3.70645847249465,3.11695155326303,3.54657461632174,3.13416378628706,2.36624093698547,3.8133021125309,4.09208695840664,3.11355397807439,3.95967340721821,2.99513202768675,3.15464863090334,3.02151794751946,3.60046415604979,3.27413076008022,2.55193826070772,3.74626445497143,2.67864869508514,3.05318790022734,3.24052182560031,3.47168073379881,3.95546164501829,3.97567108099376,3.6121806117332,3.71244931830829,3.06412064032705,3.43699599830555,3.38745101995278,3.40302753953216,4.04054850157401,4.07861244088712,3.75473595476781,2.6792772322341,3.33566123497351,3.09786382149446,3.60371458053915,4.09704950156273,3.38599773930181,3.06125862936998,2.36408577534027,3.87115722727415,4.119201127232,3.18489691010066,3.0528663057062,3.1212143757672,3.88733704770828,4.08971268110318,2.99338036762164,2.98179640369299,3.57358412003007,2.4661933823391,3.38215294155643,3.3874522389306,4.04384860975811,3.43500775475202,3.81952966439976,2.97578810899735,3.18752828509655,3.97043217404976,3.0260517332823,2.82558932741109,2.41354569468838,3.15942380580616,3.82810312037711,3.40459483689834,3.44869797229867,2.53971197096234,3.3205238019049,3.34333193631958,3.22758101713086,3.94867733685071,4.34804104074051,3.23193256188737,4.29368416170379,3.1821553471367,2.42401454047894,3.10177005891822,4.01446686102543,2.49133420408184
"DBI",6.77029682660621,6.56208800775016,6.66186664458601,7.1996990389407,6.78255599756442,7.01221946494578,6.79133019582386,6.73503206296735,6.59803253673832,6.97384126596294,6.95436321506469,7.17991383265264,6.62842963370868,6.47013505256226,7.08342842761136,6.97769357250226,6.75395227309436,7.08916950523592,7.00252315756128,7.60399655305821,7.12857691102607,7.1549236903205,6.97898120121394,7.34855190401396,6.80486886479868,7.08032984698266,6.81386736210669,6.8484167034409,6.63720528185151,6.77421147833175,7.5320815819215,7.36516895255332,6.70618283371631,7.32991078759249,6.3777946002781,6.58008072335323,6.79070240002807,7.28764905776361,7.09462523909007,7.59628677334019,7.01098253902172,7.38827391399467,7.25220656232856,7.61130809585125,7.32176649116869,7.13685460282124,7.16340370044399,7.18571285037248,7.17873312653052,7.08178856958513,6.97238401998168,6.77745481077617,6.89244390397982,6.80745009355257,7.13591657064979,6.72492207621664,6.63400544139579,7.64602734067517,6.88381608867181,7.33250336036087,7.33456745976433,7.18399843926502,7.10956700296846,7.37054502553267,6.43532111513586,7.17533944648333,6.95146776924391,7.18940737014825,7.00357021913906,6.71126764281278,6.68825052170779,6.53645183743236,7.55870329804545,7.25264445251102,6.68401049333269,7.24177038208903,7.15949246907103,6.72240270048773,6.49581014352514,6.99258441970948,6.91650077231878,7.20241093732409,7.22694184810767,7.22583962100092,6.86265422824792,7.23620070068214,6.99856651326753,6.75705896454921,7.42753210441359,7.00033297840886,7.29923424839916,6.69489759734923,6.41837068820113,6.28498138055673,6.33915310604918,6.89629808386013
"SLC6A12",4.98136375809832,5.03954749674989,4.80321422295813,3.92773688834242,4.33600277948857,4.83518561098228,4.92435820823644,5.10713428873803,4.95352378478132,5.05999379425504,5.20157557819248,5.1593794717993,4.74153025628751,4.87847196955124,5.24232854437893,4.99542118159538,3.89400447973035,4.46802108025788,5.0517985198576,5.55751770456243,5.18546053349339,4.86982398676652,5.37098059005423,5.61444596941483,5.30539015853909,5.17235066666408,4.6524063561847,4.76237679261762,5.01597120375187,4.64287288721307,5.72461289761637,5.45793525223946,4.65150048213525,5.59887362268217,4.888716392049,5.01617395792269,4.82038481279143,5.38264552619911,5.26937349020437,5.33656605446064,5.43809197998682,4.85607320640232,5.84114775988188,5.62764161815095,5.46858441782627,4.926322458254,5.66637816347782,5.2390549240497,4.88105402577611,4.88195351898306,5.30640207504824,4.24141390254675,5.02775043044523,5.09910785316816,5.41097028667303,4.41222150133007,4.61956092127105,5.58591715410084,4.53975149228674,4.8715198449402,5.59953376243862,5.29552902538779,4.6052002672591,5.68441618724933,4.68760151945706,4.74416230794216,4.59793955772092,4.79708726292416,4.87691368632088,4.61538796271051,5.07820999815538,5.09267702898027,6.20677731934082,4.77520170630147,4.00794148021778,5.66138498925518,5.2113977106859,5.18364618523208,4.47276031760789,5.8626093129701,4.89880132874471,5.38638847872893,5.04144940937424,4.36583102774636,4.80716044389676,4.81324495917378,5.71908297346404,4.81096128554999,4.74402619765055,5.08603379442558,5.10350385347287,5.22453857037425,4.47693965446456,5.24820558508206,5.115805182907,4.56554080615224
"MOB3C",4.68606111236273,5.0025498566961,4.72410980654305,3.92327490763676,4.61760880350447,4.45321288158332,4.363911076175,5.0533076233236,4.33467740131485,4.19975321002635,4.29217582969209,4.65591077341013,4.39975794006186,4.23490800732749,4.40598558484162,4.33980235241907,4.31963018826632,4.76310496521412,4.02709159168841,4.7249113491271,4.41473491718902,4.49169947094088,5.14512963155586,4.40716574665812,4.52040679508865,4.7545888075499,4.15456697690541,4.26977296617143,4.69988412121842,4.61045683435387,4.61692217288766,4.47002481846414,4.33384653045098,4.54042410221161,4.00321858858725,4.33495818426182,4.90320664901034,4.71254918701634,4.22654071881922,4.5307198931047,4.68173472239208,3.84783477199574,5.21491666440412,4.40246555928023,4.42842006617756,4.88697546301229,4.69522835579864,4.53742940041802,4.50072451855555,4.52485143354927,4.39491928494492,4.65860037006529,4.16260364629565,4.85898051389184,4.88529527594778,4.39204657107522,5.1919591284989,5.13011542563155,4.81850192585952,4.58765312331872,4.58303872358434,4.56251479754672,4.43737349519725,4.80403005855286,4.36100478906872,4.72543516755655,4.2471262282394,4.32475114027322,4.30550945885076,4.84639035906311,4.58712435563707,4.46633151849555,4.27177414381605,4.18402010474573,4.77662652928531,4.30849790798776,4.75263569739454,4.70839268785196,4.48895299219587,4.93284626825413,4.07633584191673,4.92825280248377,4.62704377811502,4.05493847292328,4.18745086591781,4.57893425596556,4.94383704116381,4.31065644280273,4.34878589278192,4.92856138567418,4.41270047046704,4.53636939065183,3.84783202624303,4.3621497463533,4.21779786736438,4.80657659687083
"RDH5",3.89919465478016,3.12115848580891,3.09933621992676,3.47723344435845,3.99905214299371,3.70631742542798,3.7432861744005,3.94092980142519,4.01792812119431,3.6370698874359,3.48422123353855,4.0872246876064,3.25322514637124,2.91541764992046,3.36935327478921,3.81254996693044,3.64167582262819,3.05049528194745,3.80725541517816,3.35271406001524,4.0153675552121,3.50308870727769,3.10023569686504,3.74116445760544,4.03391086061064,3.80826773924198,3.59026907304073,3.55852221755876,4.04402146643991,3.73424673258726,3.80199484164064,3.67253382935281,3.58192329903648,4.19133569043207,3.26612200223076,3.48321631493928,3.8757246047201,4.07586470152721,3.74061637817657,3.77976537010488,3.86780759188864,3.96738003575723,3.62761506670151,4.32542532544036,4.13288564311115,3.65862891071057,4.13336121487158,3.76234526980579,3.4839801385161,4.0714331597005,3.64760044389389,3.89241094575503,4.08439556674457,4.53763195125842,4.32831379061126,3.72834539276043,4.3158140486233,3.8887848027331,4.01061493337795,3.58324685847422,4.43435486410849,3.76852148329445,3.77086821157436,3.74278395548968,4.17396979344192,3.92372155383021,3.7206875247062,3.42412494335728,3.41092047930538,3.75416780428544,3.95709609974987,3.88839163420533,3.77428127586229,4.30165816148454,4.22880761711115,3.9797800527866,4.02582323237458,3.9425745158599,3.72706954083378,3.93182215347674,4.28143522136634,4.29589275194381,3.61185135050992,3.75175855481902,3.46082221886989,3.51325919920206,4.36214175270281,4.39954054744499,3.35153074215597,4.18678507967945,4.09420399171198,3.92779552134922,3.61970185566833,2.78408488954408,3.60112608410661,3.11080623226856
"PREB",4.13675482607563,3.26805037390575,4.34778669693737,4.20413679377203,4.28743374556509,3.8713853975064,4.2890252111405,4.54007944165044,4.42903706298547,4.50590119593429,3.93791980649036,4.25387624335809,4.23274677247628,3.92003640921428,4.51495627276462,4.06879509332699,3.98119123852959,4.58354827455528,4.09028926952091,4.22707205419041,3.85414180954809,4.28988767688663,3.62652369988096,4.474228226932,4.25019693693782,4.46202275301874,3.58304281252824,4.49045827750072,4.01468273397009,4.47288426274453,4.13562564719451,4.48157549850984,3.85580923414567,4.42767506714416,3.59794338378255,4.41462698626789,4.39761829695379,4.12463758238152,4.3367276525739,4.2492725913555,5.0266063159744,4.29869550705875,4.39182303540494,4.30132720594756,4.25710699599617,3.76287629961094,4.58522251039322,4.39332514955363,4.49922927570266,3.95743634270676,4.67916041150293,4.19939614327278,4.50838017290338,4.49660239208678,4.94717208192217,5.05917772451509,4.0307740821602,4.05499814057735,4.15834656299587,4.04585678637649,4.53967274730287,4.67629813668957,4.44908493734222,4.34480815635361,3.70842762508231,4.6560242537043,4.52822115439727,4.13648242271024,4.52159216296558,4.27751107692524,4.53228005137519,4.59411292843929,4.34968019846097,4.42791778965368,4.55751001020325,4.49528496395984,4.47222405829309,4.3328366575131,4.03235116604694,4.71761025310075,4.40542593789557,4.47083792416997,4.29636225823189,3.92032572305612,4.2478803838144,4.57811975946349,4.01057645720513,4.53312737725032,4.07011067902771,4.47178873151538,4.60047016086009,4.89833837264028,4.40871636135677,4.63632017956168,4.02719689000498,3.46563119044466
"ITGB5",3.45091829978145,3.515484285258,3.65923073964356,3.41573685370933,3.3614234792022,3.40344385586529,3.26440958764933,3.98038660791681,3.56509304838414,3.18164688684632,3.28403309739768,3.88675025924279,3.36812272338365,3.09947121748622,3.50484483070714,3.48762383497244,3.21912350142475,3.26824264456065,3.635911584183,4.13400690790997,3.69279246989899,3.66615225155311,3.44390525175002,3.67570988870578,3.65207765994613,3.77370248248497,3.56390254280184,3.23285540353591,3.92375070873627,3.49375771406082,3.61344529308822,3.59221353327345,3.36561445536414,3.79607833570389,3.56556089634023,3.54149978547871,3.50445102012474,3.79511135753427,3.47492463425239,3.80354386750124,3.34342103416023,3.44289351833367,3.84834515445928,3.80990051666847,3.89063774711477,3.72425379803255,3.95779059500168,3.83292820755058,3.77344106336124,3.73594239756786,3.49095011370654,3.58518294965634,3.69959056476086,3.26653078402446,3.8794221024568,3.51296393659407,3.64119105939443,3.60548515994575,3.42462921169033,3.5856309994421,4.1297067193996,3.80013089145418,3.45126958433953,3.84291238267836,3.06507066213903,3.56744264929785,3.57066336265641,3.69383982682268,3.49618792530195,3.51979468852152,3.5670227656788,3.40089529973234,3.6634205661589,3.48265301749273,3.7553246271406,3.59917758700311,3.72838539291251,3.64773971946789,3.61477124102355,3.63294769331486,3.74015227135257,3.71230158179214,3.72388450622504,3.25688785922814,3.26698159583538,3.87156361534996,3.46833477519159,3.77128465063828,3.47645346561157,3.94602535785689,3.89192940972313,3.58943143213557,3.43804867999651,3.52079810528876,3.57072289429554,3.63726172736556
"IQCK",6.57858996585732,5.40582774558241,6.48163875388894,5.94288623555726,6.38114168973055,6.17278721713538,6.34854327445417,5.77205520766637,6.18271612172714,6.25644523549429,5.75905552203699,6.69996458560666,5.96813639612714,6.31484560229436,6.20385728002293,6.34326857279082,6.09410110113237,6.03998092543696,6.05929694946579,6.39495255530193,6.75042238780151,6.77022335770287,6.32497618226559,6.89106632685733,6.17452749385686,6.29516709637649,6.26671527234198,5.87203787248416,6.33064931830244,5.83750762881679,6.61084111178839,6.6898132931105,6.0060227568818,6.69009333198163,6.15556028039948,5.88549078201047,6.24598366967941,6.2492189533791,6.40886379229396,6.20386422055067,6.59324761499901,5.973694054631,6.62956256303418,6.85966073671431,6.63714817968216,6.66093522101703,6.75658264587859,6.21572006039441,6.59661953452746,6.75756194433048,6.26454099103302,6.24650891725481,6.16290710177081,6.14402624603989,6.65886484182868,5.70743221278449,6.13247664274756,6.69032891150424,6.0393949247831,6.23154609254299,6.76416272356233,6.58263030438023,6.44300704594268,6.47382399919999,6.07793669838433,6.28407438302757,5.93076817205579,6.48722055196727,6.09603476125499,6.32630559592737,6.08286780552392,6.42321015162313,6.77165998219917,5.91373990576766,6.4639336390141,6.41195444802688,6.50584322272396,6.45067856255182,5.89038169302972,5.92448498885108,6.44347534650906,6.70957231317996,6.55695230525438,5.91346566307497,6.10725755046047,6.4960119979693,5.73524985223955,6.19344466551951,6.15794432724763,6.51600870352564,6.86061669538092,6.26430097582966,5.43400916087642,5.74171860472666,6.36385713951169,6.61559736191583
"RGMA",4.26783848544456,4.13748276870769,3.60683539549599,5.0818569279609,4.80449916202334,4.55625510714916,4.49751720260891,4.22094870019564,4.59922521956534,4.3088083711856,4.55954724536249,4.50411277713612,4.13024302355675,4.60330993320986,5.2055105836355,4.53712859846169,4.30689557792529,4.32230878112774,4.34775048988926,5.41499110974833,5.0867067998435,4.56203722468583,4.12595925659962,4.81467344993714,4.48044264305217,4.74291259400153,4.14551234986078,4.62956178262915,4.29194048991697,3.72417185332466,4.58624148895856,5.31222439374993,4.267351072095,5.11561035274817,4.39733653492112,4.42302537393866,4.54237110977784,4.93276926436283,4.83356552003729,4.52793404741538,3.96617307276462,4.83971821958198,4.64652667054402,4.53293503421675,4.66459851160122,4.27060952894056,4.71089169379794,4.21464041166823,4.72953223335501,4.36033238912075,4.21876222392249,4.08529136234333,5.02579582986741,4.26717176453388,5.5351845104524,4.64175948324449,4.88037873251341,4.65165567916827,5.27924864398213,4.4689824044764,5.02882982440294,4.91850404642744,4.69844502938686,4.22564668472357,3.7865668892433,4.9747356168337,5.04573648925316,4.53522069848407,4.51336674173011,4.40742688897571,4.27655344540468,4.48277905870668,4.5469306772681,4.85934737843291,3.52495837874755,4.65804800512282,5.10877958912795,4.84006987045419,3.77399037173365,4.22149235043768,5.1154457983944,4.56053576814028,4.45155127837713,3.10244049084007,4.89230408879175,4.34638134932808,4.42973844619459,4.6604170461639,4.49000406387389,5.09058767242577,4.72192754859579,4.75620958677356,4.25217154560562,3.46405084684896,4.64442089591359,4.11516456368595
"AHNAK",4.76912470939413,5.08145098189002,4.93526589576522,4.96356886424458,4.9768711523095,4.74840960704137,5.04787014355723,5.66331051296192,4.71987349447927,5.04252083205753,5.14115500206863,5.07697154401647,4.89522687527459,5.1870836586037,5.75236524377712,5.3791219147735,4.63593866312521,4.4498947920994,5.01577763548889,5.49166594400316,5.40849800995906,4.97044664980289,5.21286816561158,5.28070820675561,5.37695273393238,5.13649493155605,4.73939028352825,4.73970000171572,5.43937533700228,4.6173343076392,5.62465438041332,4.83836031586028,5.17172700139395,4.94945408290506,5.10889783240692,4.67295108085752,4.94069645456587,4.92448767910859,4.61687559091084,5.45541560658347,5.33906004950573,4.66483033097448,5.65242426655064,5.04939330799903,5.11090807640555,5.32822284612999,5.41488750142496,5.33008919646058,5.48778579860291,4.98159518002576,5.24973460841081,4.6867269026245,5.10149372481143,4.96514522244316,5.32996367401377,4.48889920400599,5.19442914521966,5.49287105271588,5.23974249398263,5.12618748702861,4.98474071687213,5.02900870025618,4.66311619020322,5.57950414114187,4.82516263027514,4.92079810381125,4.42370679161058,4.78868757599787,4.9359775198429,5.29812079988287,4.98327644397682,5.12384862898623,5.84630391929224,5.15740332132802,4.67354113982476,5.38659933353946,5.30269678535574,5.13703849864891,4.69567042149602,5.04836880252314,5.02938245789914,5.3547496428558,5.17346174137534,4.82762932485725,5.00123843266917,5.19810678504693,5.30962730621627,5.20017851122652,4.76993839249793,5.18245395290523,5.37617933161903,4.90732961013554,4.06092029786295,5.02520190253643,5.33794557539254,5.30974404475125
"CKLF",5.54743729595894,4.93366836535314,5.06353476858589,5.19680321772469,5.01503031624727,5.54735476714663,5.26488918030636,5.55152570423715,5.26035327565081,5.54184607119241,5.42657591612761,5.07458929449545,5.17827966124005,5.21533479191394,5.80218449074952,5.32394688473347,5.13540462204097,5.31521274692072,5.43597549196901,6.10601140078592,5.32098651526697,5.86527128762856,4.91325050388696,5.95244900016172,5.52647717061297,5.64596624846777,5.52391247462437,5.72049232481829,5.03670705855576,5.43351873862135,5.57707139827371,5.76713895180708,5.4229701013879,5.93205622054238,5.14031042607764,5.27223635010376,5.06408843720098,5.84291644966133,5.71880871671709,5.68482751319867,5.3088250687159,5.75091246540695,5.54387076808771,5.74755226607571,5.70930316011405,5.25780440499711,5.83637792758599,5.87984366058019,5.6726020837369,5.05737234955267,5.56891919050243,5.78749574682138,5.56601219088647,5.54772031419785,6.07169821023964,5.17537002061673,5.32186513041145,6.00665050888861,5.31352180133051,5.05888745906376,5.86671435008913,5.78194340527022,5.72643248301134,5.90735929981101,4.99081356925853,5.78202419645224,5.45042393156085,5.69940483239709,5.58088055121928,5.35238758824693,5.43036879443826,5.56526656016338,6.132623518239,5.55198423671855,5.67888520483967,5.89924069836862,5.48381624867911,5.43431541446444,5.40994721323374,5.8800190194677,5.6701817758449,5.849778884859,5.9365733339948,5.35185717135085,5.74807215837536,5.62944170771112,5.32208526902784,5.35842878239302,5.70741479019815,5.9363320610551,5.81496062643533,5.47099892719091,5.27744644428113,5.43695129832923,5.88218039124064,5.70856782622823
"PTPN3",4.29387135788062,4.87650965363988,4.41908193062538,4.78124925971812,4.08725643390924,4.75625952255471,4.41101204831135,4.79256037943853,4.74239447381829,4.62537267335487,4.67071690277415,4.64175819838159,4.74543480050823,4.76293542127921,4.26326188880847,4.30769602058309,4.4818511096874,4.85385154034654,4.6165165259291,4.2444097039324,4.44798123529005,4.46077440878501,4.14737825359137,4.38101791269338,4.56487570426937,4.2884326186276,4.85237416026506,4.80772463056514,3.90479254318315,4.46926867867387,3.98875460126544,4.70802105449516,4.374860561367,4.25110105318691,4.15297932383793,4.41258971139508,3.58893492718549,4.33128626293491,4.00176347687055,4.04091663675212,4.35929160893577,4.56355230924877,3.60691277135105,3.75517638643125,3.98008722055166,3.87689411009716,4.22484267752301,4.06707839458971,3.99541470037976,4.66047102590361,4.41949733373183,4.04447531431452,4.6743074550245,4.08619188945427,4.18791823565945,4.42624265486038,4.34248678193261,3.79283721740196,4.89460686930775,4.02923448099362,4.33462405362617,4.42057645745848,4.41738506353987,4.36174714569194,4.24265555907048,4.37138215386479,4.95586230849856,4.40236789943638,4.31172956728945,4.16580420238965,4.62554137485005,4.73687731276159,3.48480328916916,4.46599274353842,4.13480892861001,4.20903591225051,4.31994077033405,4.74548189822883,4.91466427382737,3.84328052200676,4.70077087197665,3.81711964054359,3.92764811715095,4.21888886862374,4.51059175861124,4.42846232063645,4.71202228564787,4.6521867982781,4.49280700095333,3.78956366728963,4.36982747900932,4.42161571293411,4.69213606097288,4.91462204218828,4.88423406282343,4.39313615312634
"TRIM8",6.57354530622346,6.26888679875126,6.36052921041735,6.33074769279402,6.19880809909931,6.41166163721863,6.29797727364453,6.85436155470037,6.50339649340054,6.37315108176684,6.28333750342787,6.31433901446197,6.18855663735423,6.06451375896718,6.66009737573369,6.53112806907088,6.41910151557952,6.37961037283424,6.56944232331961,6.90169456401939,6.8409700774151,6.72687863329642,6.58329513696689,6.92813385018464,6.52270214500777,6.73895192409821,6.46433533917144,6.6464725065806,6.605914570839,6.30369170034713,6.97099010990589,7.06955998336926,6.35047726307658,7.18718980446532,6.63797462557068,6.33995126299322,6.40827320965298,6.95473107239019,6.41726993125114,6.7091607412662,6.23424322885474,6.62969678950288,6.88379024055777,6.97198399667837,6.6820994416361,6.68718330262611,6.68619324248669,6.85889060500669,6.74155966923603,6.56842853502296,6.48215971244467,6.58638758666791,6.68826542975652,6.27935412217903,7.02452405984178,6.20036083187668,6.23430301253129,6.93366405846751,6.91202575050232,6.73641957081922,6.80236518552259,6.49743104640359,6.52997259312238,6.83552527231205,5.8189358527358,6.56382774822479,6.801184183303,6.52444516195156,6.61638211521757,6.89533903259405,6.62307203280189,6.53006020531278,7.15715125732841,6.68345736810662,6.4928904265416,6.83795183106759,6.7952749406231,6.47204250922657,6.50128612890929,6.34952924842102,6.85096889054142,6.55551766744432,7.009799322055,5.85510193673721,6.66110016485659,6.75262766106125,6.21481424673248,6.28497016599701,6.59577826003104,7.03035116402607,6.77519729815968,6.50925955245868,6.13606952210369,5.75201626387826,6.53489379226285,6.46631785968763
"ATP2B2",5.76969732049775,6.77641928770983,6.17346808443008,6.48656189078381,6.57072008492632,6.17141230609219,6.13895614177794,5.12228649547755,6.14589661171146,5.5952600058193,5.74684523087495,5.68096639393539,6.25969195379589,6.21971411582136,5.77215059007659,5.91647620671047,6.20584464311509,6.21845799357859,5.97826525644509,5.54274350049336,5.62658406542462,6.04551829319614,6.02903582883021,5.55166239506788,6.13984667884824,5.87974106928899,6.27155570439797,6.32328468222127,5.65566890002519,6.20319550256535,5.4316408739765,5.87387832731999,5.79991210399252,5.67601830088789,6.06673912943422,6.37742289419121,5.5124178946086,5.38698340049377,6.19712170875816,5.98580353147709,5.90461152843791,6.16013734617344,5.31126440632655,5.55609086274848,5.822270776441,5.80438481785339,5.54514907741551,5.84531566709793,5.88480105738907,5.5772788748108,6.08795497250457,6.07823976332023,6.04879441394293,6.22262583798227,6.12504764415106,5.93210296350094,6.47970882027848,5.66349097154097,6.2427439461362,6.18530589686418,5.86263294271876,6.37892485611894,5.85970005383068,5.65771213296077,6.04565982675784,5.88302797405628,6.38150915377882,6.05024579672005,6.01253774716582,5.98953749116358,6.02508027294422,5.74745045683118,5.08273434436604,5.45219511303334,5.63653697682116,5.82547786124208,5.9223243354606,5.81965166382437,6.32994130416369,5.75905371879433,6.30654943788488,4.95963870875205,5.53800015327098,6.20427879650194,6.44369732189689,5.71718004129127,5.77155421130352,5.95639856164836,5.97157743723965,6.2664460813155,5.74886975418334,6.20455599532534,7.01879702857245,6.16402593325535,5.88811804434847,5.7647342787226
"ATP1A1",6.45259813935639,7.00757719407049,6.48679611183656,6.80679368955452,6.7449076151041,6.32282051856916,6.85730501265601,6.09329697691948,6.66388314214749,6.22371424787454,6.16058239118404,6.02139664608624,7.10318163714623,7.1117120941032,6.5031038525801,6.69365002975609,6.33318651167508,7.01291329614542,6.77038158412256,6.24531194010354,6.01318286297703,6.80455514400491,5.9852040915484,6.22213276797468,6.60941514818344,6.32670533563942,7.27159159410843,6.96259069800803,6.01367823476082,6.71165044088447,5.68371368787309,6.44146789536059,6.61825087183037,6.45750819631561,6.72572409170203,7.02618549791414,6.13789150484189,6.22526103572656,6.69038262572628,6.56796604122865,6.09665706180294,7.01629622672079,5.72968058683046,6.00152206387278,6.58109139862907,6.37885441690494,6.10690655775868,6.54085807927566,6.27123793939365,6.28547151951506,6.64890321300999,6.34330817629475,6.64159156225113,6.51661057096941,6.50212598052504,6.65430886425706,6.63128395925565,6.06018810232457,6.79356170424452,6.64377585617271,6.61842888314155,6.67469118470237,6.64081424926671,6.36064713998246,6.42141044583657,6.66045093879315,7.12733397594589,6.61577549148404,6.68295305550332,6.90280734363638,6.69255224214833,6.2753526428855,5.66447556546508,6.66519826636208,6.66942295871539,6.48386291279813,6.18230928628469,6.60400616083219,7.2229162089423,6.33752575291791,7.10377496358389,5.7672885160233,6.16002236469888,5.94709169165785,7.163376755597,6.28194762714547,6.17523401050797,6.32002944404524,6.16195653578431,6.51331055771554,6.38823740533862,6.92042084183069,7.26379468867834,6.73423027891671,6.7683025727181,6.57762602431166
"PNKD",4.16733971423736,4.32570791543422,4.18132539313071,4.29555127352426,4.59045537185342,4.3827687525323,4.36621698075993,3.81721545742559,3.90631816412573,4.41140196698383,4.05848265551714,3.92551038981803,4.2563128771214,4.27064385300174,4.21937825790786,4.46062830867262,4.41328726764425,4.37127430353726,4.45784184973549,4.15918967474942,3.7075943467376,4.01917161582226,4.01631867907711,4.04817394817527,4.42825492515213,3.89351080831101,4.64672731037694,4.29684481671358,4.41947131897222,4.57332937435398,3.95101009141008,4.06807937655786,4.36703932392494,4.38082879223296,4.07427533598007,4.21339983290657,3.7078851683955,3.86615153502548,4.517252395621,4.02195438306681,3.46617838593273,4.32205479006346,3.49014527804359,4.42693557431847,4.03322222477286,3.96652254292316,4.13185843940214,3.70806398439753,4.17390734960294,4.2098337769479,4.40665655370015,4.06264578539552,4.43361013510278,4.07463165406927,4.44188713774115,3.86064753702058,4.11976748831535,3.69119516825053,4.40984662651189,4.15473704336924,3.91781837847225,4.83289879301747,4.15684499192202,3.90688129691506,4.65362436767076,4.48066219533409,4.56913636522571,4.46516246551842,4.32415630035734,4.28644034937685,4.4336033442088,4.35302955779428,3.41421935018729,4.37870191746133,3.65131765234977,4.51371076997737,4.38235806982177,4.05767693896711,4.27099489285734,4.4075820016749,4.58803980417149,3.98054377721989,3.56522919263104,4.71467883767578,4.43848708306093,4.00634078610457,3.96616895660918,4.23697592154045,3.93870453179835,4.54801829361801,4.25887508836623,4.72076181329549,4.14783798938053,4.98539109004657,4.39690770319697,4.42938509259267
"SELK",4.75967778436365,4.69706122178497,4.73279653192573,5.10535388877644,4.58419876115316,5.06721242600841,5.26215664475427,5.34899980033935,4.63218617211674,5.10418313360554,5.01197404175978,4.74561738196114,4.93913652049433,4.68019621137667,5.18720395841905,4.82221780320588,4.734596759807,5.52406718805506,5.07139012074241,5.34244893650517,5.22744590593385,5.31988429289417,5.1547433450241,5.21128125197513,4.96875512592969,5.32215119241055,4.9594557441163,5.2780119830039,4.6109493591214,5.07297809512082,5.14474161799299,5.24879299446309,4.69425525046953,4.83902494119643,4.70914319348846,4.74981038839269,5.24642500010558,5.42569531442907,5.40295267014592,5.31740397628118,5.05892740118842,5.20728079567335,4.67876327816797,5.07291609025345,5.15336710118638,5.13074378430882,5.24036553334491,5.21461485570248,5.0329808574593,4.56943948611451,4.95887791356909,5.34696629536088,5.06097349309221,4.87853396142325,5.79114483071318,5.32603875735197,5.00148427815146,5.24234677528479,4.92362853568727,4.82210871144777,5.13189269335112,5.62741910158775,5.42044296364771,5.45289026514339,4.16500492213415,5.15328072902004,5.00439138682265,5.06514481703719,5.08329542979986,5.22989165135638,4.86272142563156,4.82571930139573,5.68575516407297,4.80680799164222,5.26160489919457,4.72966873386457,5.06767905480217,5.15072027869665,5.02377281093451,4.86918998209639,5.20204588573214,5.17376533148197,5.39136734327593,4.71261066987441,5.04616396458428,5.4297584842643,4.80426826765148,4.92496376282694,5.07094635909129,5.29597241552146,5.51322048275145,5.22921004623674,4.6716956716462,4.3208104329154,5.08240657977725,5.36015414290977
